id_atendimento,id_cliente,angel,polo,data_limite,data_de_atendimento
8537,408319533,Bruna Torres Xará,PA - CASTANHAL,2021-07-01,
8623,703934628,Sergio Lima Terra,DF - BRASILIA,2021-07-01,
8646,863317969,Éder de Magalhães,RJ - CABO FRIO,2021-07-02,
8577,950698226,Eduardo Oliveira Magalhães,RJ - RECREIO,2021-07-01,
8612,292233607,Éder Virgilio Pereira,PR - LONDRINA,2021-07-01,
8639,214042746,Pedro Lima Neves,MG - JUIZ DE FORA,2021-07-01,
8711,170637173,Bruna Lima Virgilio,MT - PRIMAVERA DO LESTE,2021-07-02,
8672,870681163,Mariana Neves Lima,PE - CARUARU,2021-07-02,
8698,226983315,Pedro Xará Ferreira,MG - ALFENAS,2021-07-02,
8748,555424711,Sergio de Torres,CE - SOBRAL,2021-07-02,
8820,175165517,Fabricio Pereira Torres,GO - ITUMBIARA,2021-07-02,
8828,834381298,Éder Pereira Oliveira,RJ - CAMPOS,2021-07-02,
8801,599258925,Mariana Lima Virgilio,PE - CARUARU,2021-07-02,
8853,284521315,Fabricio Magalhães Wanderley,ES - CACHOEIRO DE ITAPEMIRIM,2021-07-02,
8962,131014103,João Xará Ferreira,RJ - VOLTA REDONDA,2021-07-02,
8881,775388825,Bruna Pereira de,PA - CASTANHAL,2021-07-02,
8940,645447066,Mariana Pereira Terra,PE - GRAVATA,2021-07-02,
8884,850143401,João Sena de,RJ - SAO GONÇALO,2021-07-02,
8911,89560086,Pedro Bandoli Xará,MA - SAO LUIS,2021-07-02,
9048,123667444,Gabriel Pereira Magalhães,BA - FEIRA DE SANTANA,2021-07-02,
8966,717263868,Pedro Magalhães Ferreira,GO - VALPARAISO DE GOIAS,2021-07-02,
9041,398085583,Éder Torres Oliveira,RJ - CAMPOS,2021-07-02,
9055,305654462,Pedro Wanderley Pereira,MG - ALFENAS,2021-07-02,
8976,146718089,Eduardo Lima Torres,RJ - RESENDE,2021-07-02,
8993,715620836,Bruna Xará Wanderley,MS - DOURADOS,2021-07-02,
9134,42019187,Eduardo Terra Torres,RJ - MACAE,2021-07-02,
9139,130393940,Jônatas Torres Bandoli,PR - FOZ DO IGUAÇU,2021-07-02,
9069,509537310,Pedro Oliveira Lima,MG - BELO HORIZONTE,2021-07-02,
9082,82752524,Jônatas de Pereira,PR - APUCARANA,2021-07-02,
9158,854584043,Gabriel Ferreira de,AC - RIO BRANCO,2021-07-02,
9125,282098783,Pedro Lima Torres,MG - JUIZ DE FORA,2021-07-02,
9124,966023498,Bruna Wanderley Torres,MS - DOURADOS,2021-07-02,
9150,846534199,Bruna Bandoli Xará,MS - CAMPO GRANDE,2021-07-02,
9144,256361909,Mariana Neves Ferreira,PE - CARUARU,2021-07-02,
9116,272833604,Pedro de Terra,MG - BELO HORIZONTE,2021-07-02,
9262,639395326,Eduardo Virgilio de,RJ - DUQUE DE CAXIAS,2021-07-02,
9217,440845509,Éder Sena Neves,PR - MARINGA,2021-07-02,
9188,205919589,Mariana Xará Bandoli,PB - PATOS,2021-07-02,
9338,504978124,Mariana Torres Neves,PE - GRAVATA,2021-07-02,
9291,279344146,Éder Virgilio Neves,PR - LONDRINA,2021-07-02,
9344,353354404,Bruna Oliveira Lima,MT - CUIABA,2021-07-02,
9307,739879446,Sergio Magalhães Torres,CE - CASCAVEL,2021-07-02,
9422,642749328,Pedro Xará Bandoli,MG - ALFENAS,2021-07-02,
9376,601854988,Eduardo de Neves,RJ - RECREIO,2021-07-02,
9385,107189384,Bruna Oliveira Lima,MT - CUIABA,2021-07-02,
9468,103986362,Pedro de Terra,MG - BELO HORIZONTE,2021-07-02,
9489,976838686,Eduardo Oliveira de,RJ - RECREIO,2021-07-02,
9520,153492400,Jônatas Sena Pereira,PE - OLINDA,2021-07-02,
9553,37922329,Eduardo Sena Virgilio,RJ - ITAPERUNA,2021-07-02,
9563,871930181,Fabricio de Torres,GO - CATALAO,2021-07-02,
9484,796911997,Gabriel Pereira de,BA - FEIRA DE SANTANA,2021-07-02,
9558,254194857,Bruna Oliveira Torres,MT - CUIABA,2021-07-02,
9587,269399441,Mariana Oliveira Torres,PE - BUNKER RECIFE 1,2021-07-02,
9639,120158565,Fabricio Terra Pereira,ES - GUARAPARI,2021-07-02,
9594,425143272,Mariana Lima Virgilio,PE - CARUARU,2021-07-02,
9617,367171949,Sergio Oliveira de,CE - SOBRAL,2021-07-02,
9644,558492563,Fabricio Lima Sena,GO - GOIANIA,2021-07-02,
9647,18045770,Mariana Ferreira Virgilio,PA - MARABA,2021-07-02,
9689,447489997,Mariana Virgilio Bandoli,PA - MARABA,2021-07-02,
9759,292600561,Fabricio Xará Wanderley,ES - VITORIA,2021-07-02,
9666,706597850,Jônatas Lima Magalhães,PR - CURITIBA,2021-07-02,
9781,451482532,Pedro Magalhães Terra,GO - VALPARAISO DE GOIAS,2021-07-02,
9859,525595677,Gabriel Wanderley Bandoli,AP - MACAPA,2021-07-02,
9790,37853234,Éder Magalhães Pereira,PR - MARINGA,2021-07-02,
9850,16899200,Gabriel Bandoli Lima,AM - MANAUS,2021-07-02,
9937,484524800,Fabricio Terra Torres,ES - GUARAPARI,2021-07-02,
9870,433707424,Fabricio de Magalhães,GO - CATALAO,2021-07-02,
9917,561900790,Eduardo Virgilio de,RJ - DUQUE DE CAXIAS,2021-07-02,
9885,335747240,Eduardo de Pereira,RJ - RECREIO,2021-07-02,
9940,449956779,Éder Xará de,RJ - BUNKER 1,2021-07-02,
9923,818316992,Pedro Virgilio Bandoli,GO - RIO VERDE,2021-07-02,
10054,673527900,Jônatas Sena Ferreira,PE - OLINDA,2021-07-02,
10020,726486416,Pedro Oliveira Xará,MG - BELO HORIZONTE,2021-07-02,
9994,111705151,Pedro Xará Magalhães,MG - ALFENAS,2021-07-02,
10026,242075467,Bruna Wanderley Torres,MS - DOURADOS,2021-07-02,
10014,20981224,João Terra Torres,RJ - SAQUAREMA,2021-07-02,
10094,831484569,Jônatas Torres Xará,PR - FOZ DO IGUAÇU,2021-07-02,
10068,717010763,Éder Xará Neves,RJ - BUNKER 1,2021-07-02,
10102,128477000,Eduardo Magalhães Sena,RJ - ITAPERUNA,2021-07-02,
10163,650120187,Fabricio Terra Oliveira,ES - GUARAPARI,2021-07-02,
10187,177541832,Mariana Ferreira de,PA - MARABA,2021-07-02,
10168,333501281,Gabriel Bandoli Neves,AM - MANAUS,2021-07-02,
10200,6010390,Fabricio Terra de,ES - GUARAPARI,2021-07-02,
10217,837598223,João Wanderley Xará,RJ - VOLTA REDONDA,2021-07-02,
10270,506265811,Fabricio Magalhães Pereira,ES - CACHOEIRO DE ITAPEMIRIM,2021-07-02,
10335,959516371,João Pereira Sena,RS - CAXIAS DO SUL,2021-07-02,
10430,103355334,Gabriel Oliveira Lima,BA - ALAGOINHAS,2021-07-02,
10398,824028589,Bruna Ferreira Magalhães,MG - POÇOS DE CALDAS,2021-07-02,
10413,400456708,Mariana Terra Pereira,PB - JOAO PESSOA,2021-07-02,
10444,168443680,João Bandoli Sena,RJ - SAQUAREMA,2021-07-02,
10403,140070489,Fabricio Magalhães Bandoli,ES - CACHOEIRO DE ITAPEMIRIM,2021-07-02,
10426,162153987,Sergio Xará Torres,CE - JUAZEIRO DO NORTE,2021-07-02,
10424,663139679,João Ferreira Wanderley,RJ - SANTA CRUZ,2021-07-02,
10524,819808965,Fabricio Magalhães Torres,ES - CACHOEIRO DE ITAPEMIRIM,2021-07-02,
10552,697047455,Gabriel Xará Magalhães,AP - MACAPA,2021-07-02,
10480,187143590,Jônatas Virgilio Sena,PE - JABOATAO DOS GUARARAPES,2021-07-02,
10649,274617790,Pedro Wanderley Virgilio,MG - ALFENAS,2021-07-02,
10658,904198066,Fabricio Wanderley Bandoli,ES - VITORIA,2021-07-02,
10576,190544778,Fabricio Neves Pereira,GO - GOIANIA,2021-07-02,
10584,349376287,Bruna Pereira Torres,PA - CASTANHAL,2021-07-02,
10706,318584701,Jônatas Pereira Torres,PR - FOZ DO IGUAÇU,2021-07-02,
10698,103501052,Eduardo Neves Xará,RJ - RESENDE,2021-07-02,
10681,93432030,Éder Wanderley Terra,RJ - BUNKER 1,2021-07-02,
10744,310251927,Pedro Lima Bandoli,MG - JUIZ DE FORA,2021-07-02,
10775,931252088,Sergio Magalhães Pereira,CE - CASCAVEL,2021-07-02,
10860,856653278,Eduardo Bandoli Neves,RJ - MACAE,2021-07-02,
10835,329859220,Bruna Pereira Torres,PA - CASTANHAL,2021-07-02,
10814,417730575,Jônatas Sena Terra,PE - OLINDA,2021-07-02,
10799,450423363,Sergio Torres Oliveira,DF - PLANALTINA,2021-07-02,
10795,603389796,Fabricio Ferreira Oliveira,ES - ARACRUZ,2021-07-02,
10951,528026833,Bruna Oliveira Bandoli,MT - CUIABA,2021-07-02,
11071,659645208,Éder Oliveira Wanderley,RJ - CABO FRIO,2021-07-02,
11116,587927573,Eduardo Xará Torres,RJ - NITEROI,2021-07-02,
11138,619026105,Éder Sena Lima,PR - MARINGA,2021-07-02,
11154,825972381,Bruna Oliveira de,MT - CUIABA,2021-07-02,
11181,728151863,Éder Virgilio Ferreira,PR - LONDRINA,2021-07-02,
11177,413057842,Mariana Sena Ferreira,PB - CAMPINA GRANDE,2021-07-02,
11209,470942435,Sergio Pereira Torres,DF - PLANALTINA,2021-07-02,
11228,669001394,Mariana Sena Terra,PB - CAMPINA GRANDE,2021-07-02,
11225,156096032,Mariana Virgilio Ferreira,PA - MARABA,2021-07-02,
11302,841386151,Eduardo Terra Pereira,RJ - MACAE,2021-07-02,
11348,26837363,Mariana Pereira Ferreira,PE - GRAVATA,2021-07-02,
11290,697552291,Fabricio Terra Lima,ES - GUARAPARI,2021-07-02,
11330,137105248,Jônatas Sena Oliveira,PE - OLINDA,2021-07-02,
11313,679371889,Pedro Xará Magalhães,MG - ALFENAS,2021-07-02,
11445,218763582,Pedro Ferreira Terra,GO - RIO VERDE,2021-07-02,
11379,164180645,Eduardo Ferreira Wanderley,RJ - DUQUE DE CAXIAS,2021-07-02,
11404,374883904,Gabriel Ferreira Virgilio,AC - RIO BRANCO,2021-07-02,
11374,581287005,Sergio Magalhães Pereira,CE - CASCAVEL,2021-07-02,
11370,915584749,Eduardo de Xará,RJ - RECREIO,2021-07-02,
11376,33366042,Fabricio de Wanderley,GO - CATALAO,2021-07-02,
11473,680186502,Sergio de Oliveira,CE - SOBRAL,2021-07-02,
11535,787907614,Mariana Bandoli Virgilio,PB - JOAO PESSOA,2021-07-02,
11621,239096691,Jônatas Lima Pereira,PR - CURITIBA,2021-07-02,
11602,454303177,Éder de Ferreira,RJ - CABO FRIO,2021-07-02,
11616,5586966,Pedro Terra Lima,MA - SAO LUIS,2021-07-02,
11747,491775088,Sergio Ferreira Virgilio,BA - VITORIA DA CONQUISTA,2021-07-02,
11679,518327641,Pedro Neves Torres,MG - JUIZ DE FORA,2021-07-02,
11730,374400134,Mariana Sena Pereira,PB - CAMPINA GRANDE,2021-07-02,
11726,420856592,Jônatas de Sena,PR - APUCARANA,2021-07-02,
11744,819769676,Sergio Virgilio Terra,BA - VITORIA DA CONQUISTA,2021-07-02,
11684,27570655,Eduardo Neves Xará,RJ - RESENDE,2021-07-02,
11707,460995920,Jônatas Ferreira Torres,PE - JABOATAO DOS GUARARAPES,2021-07-02,
11803,447063142,Mariana Magalhães de,PB - CAMPINA GRANDE,2021-07-02,
11860,324230012,Fabricio de Lima,GO - CATALAO,2021-07-02,
11858,441678385,Mariana Neves Virgilio,PE - CARUARU,2021-07-02,
11841,817756755,João Terra Bandoli,RJ - SAQUAREMA,2021-07-02,
11876,419047248,João Terra Torres,RJ - SAQUAREMA,2021-07-02,
11899,582245097,Bruna Lima Bandoli,MT - PRIMAVERA DO LESTE,2021-07-02,
11872,315196042,Sergio Sena Wanderley,CE - CASCAVEL,2021-07-02,
11880,783726132,Sergio Sena Lima,CE - CASCAVEL,2021-07-02,
11871,723260851,João Wanderley Xará,RJ - VOLTA REDONDA,2021-07-02,
11907,6997175,Sergio Oliveira Lima,CE - SOBRAL,2021-07-02,
12055,649276326,Eduardo Oliveira Lima,RJ - RECREIO,2021-07-02,
11981,785803530,Fabricio de Neves,GO - CATALAO,2021-07-02,
11996,508966829,Fabricio Ferreira Xará,ES - ARACRUZ,2021-07-02,
12162,269574367,João Wanderley Ferreira,RJ - VOLTA REDONDA,2021-07-02,
12109,785794078,Fabricio Xará Virgilio,ES - VITORIA,2021-07-02,
12085,443432964,Gabriel Virgilio Sena,AC - RIO BRANCO,2021-07-02,
12221,52945330,Mariana de Sena,PE - BUNKER RECIFE 1,2021-07-02,
12358,662277825,Gabriel Bandoli Lima,AM - MANAUS,2021-07-02,
12310,920366308,João Pereira Magalhães,RS - CAXIAS DO SUL,2021-07-02,
12282,967681524,Gabriel Oliveira Ferreira,BA - ALAGOINHAS,2021-07-02,
12376,893685850,Pedro de Sena,MG - BELO HORIZONTE,2021-07-02,
12459,483535406,Pedro Oliveira Xará,MG - BELO HORIZONTE,2021-07-02,
12456,374263697,Gabriel Wanderley Magalhães,AP - MACAPA,2021-07-02,
12461,650504760,Bruna Pereira Neves,PA - CASTANHAL,2021-07-02,
12394,954948713,Éder Virgilio Ferreira,PR - LONDRINA,2021-07-02,
12385,36804260,Sergio Neves Torres,DF - BRASILIA,2021-07-02,
12435,934286172,Sergio Virgilio Wanderley,BA - VITORIA DA CONQUISTA,2021-07-02,
12449,568580648,Bruna Pereira Ferreira,PA - CASTANHAL,2021-07-02,
12537,391120695,Fabricio Sena Ferreira,ES - CACHOEIRO DE ITAPEMIRIM,2021-07-02,
12495,282893910,Pedro de Ferreira,MG - BELO HORIZONTE,2021-07-02,
12557,396824339,Mariana Ferreira Pereira,PA - MARABA,2021-07-02,
12555,344123299,Mariana Lima Torres,PE - CARUARU,2021-07-02,
12494,371489135,Mariana Neves Oliveira,PE - CARUARU,2021-07-02,
12521,535242981,Éder Bandoli Oliveira,RJ - BANGU,2021-07-02,
12550,845953395,Fabricio Xará Terra,ES - VITORIA,2021-07-02,
12549,803364733,Sergio Virgilio Wanderley,BA - VITORIA DA CONQUISTA,2021-07-02,
12558,948440969,Sergio Neves Terra,DF - BRASILIA,2021-07-02,
12605,508105188,Pedro Bandoli Neves,MA - SAO LUIS,2021-07-02,
12634,405538429,Jônatas Pereira Virgilio,PR - FOZ DO IGUAÇU,2021-07-02,
12715,664604752,Jônatas Terra Magalhães,PE - VALE DO SAO FRANCISCO,2021-07-02,
12760,380895397,Pedro Oliveira Neves,MG - BELO HORIZONTE,2021-07-02,
12705,436119213,Eduardo Oliveira Sena,RJ - RECREIO,2021-07-02,
12733,888643517,Bruna Magalhães Xará,MG - POUSO ALEGRE,2021-07-02,
12691,586255631,Fabricio de Sena,GO - CATALAO,2021-07-02,
12723,283383768,Pedro Pereira Torres,MG - PATOS DE MINAS,2021-07-02,
12714,486947599,João Neves de,RO - PORTO VELHO,2021-07-02,
12794,370144688,Gabriel Neves Ferreira,BA - BUNKER SALVADOR,2021-07-02,
12777,367087845,Bruna Oliveira Torres,MT - CUIABA,2021-07-02,
12853,332435983,Mariana Neves Ferreira,PE - CARUARU,2021-07-02,
12836,627112376,Gabriel Sena de,AL - MACEIO,2021-07-02,
12791,919148364,Éder Lima Virgilio,RJ - CAMPO GRANDE,2021-07-02,
12873,38655302,Fabricio Lima Terra,GO - GOIANIA,2021-07-02,
12895,374320198,Fabricio Virgilio Terra,ES - ARACRUZ,2021-07-02,
12906,783836410,Pedro Ferreira Sena,GO - RIO VERDE,2021-07-02,
13039,321909837,Eduardo Oliveira Pereira,RJ - RECREIO,2021-07-02,
13056,238849409,Éder Magalhães Neves,PR - MARINGA,2021-07-02,
13001,163500621,João Wanderley Oliveira,RJ - VOLTA REDONDA,2021-07-02,
13040,317825778,Éder Lima Oliveira,RJ - CAMPO GRANDE,2021-07-02,
13065,109337283,Éder Sena Pereira,PR - MARINGA,2021-07-02,
13058,33649619,Eduardo Neves Torres,RJ - RESENDE,2021-07-02,
13082,467193958,Bruna Sena Neves,MG - POUSO ALEGRE,2021-07-03,
13077,45543399,Bruna Terra Ferreira,MS - CAMPO GRANDE,2021-07-02,
13131,346366830,Sergio Magalhães Pereira,CE - CASCAVEL,2021-07-03,
13220,351150675,Eduardo Virgilio Wanderley,RJ - DUQUE DE CAXIAS,2021-07-03,
13265,428425527,João de Torres,RN - NATAL,2021-07-03,
13365,804102977,Mariana Neves de,PE - CARUARU,2021-07-03,
13318,584859781,Eduardo Magalhães Bandoli,RJ - ITAPERUNA,2021-07-03,
13454,6470779,Éder Terra Xará,RJ - BANGU,2021-07-03,
13373,844729758,Bruna Bandoli Neves,MS - CAMPO GRANDE,2021-07-03,
13397,75440302,Jônatas Wanderley Neves,PI - TERESINA,2021-07-03,
13391,940212288,Pedro Sena Oliveira,GO - VALPARAISO DE GOIAS,2021-07-03,
13445,171552901,Sergio Magalhães Virgilio,CE - CASCAVEL,2021-07-03,
13560,727530363,Fabricio Bandoli Ferreira,ES - GUARAPARI,2021-07-03,
13527,612009176,Gabriel Pereira Torres,BA - FEIRA DE SANTANA,2021-07-03,
13575,785328115,Bruna Magalhães Ferreira,MG - POUSO ALEGRE,2021-07-03,
13587,706085479,Mariana de Wanderley,PE - BUNKER RECIFE 1,2021-07-03,
13635,920424103,João Pereira Lima,RS - CAXIAS DO SUL,2021-07-03,
13614,161826322,Eduardo Neves Sena,RJ - RESENDE,2021-07-03,
13579,599223803,Bruna Neves Terra,MT - PRIMAVERA DO LESTE,2021-07-03,
13735,597822593,João Bandoli de,RJ - SAQUAREMA,2021-07-03,
13691,778159005,Éder Wanderley Magalhães,RJ - BUNKER 1,2021-07-03,
13748,948671758,João Terra Xará,RJ - SAQUAREMA,2021-07-03,
13816,457068507,Jônatas Pereira Virgilio,PR - FOZ DO IGUAÇU,2021-07-03,
13849,764107893,Pedro Neves Wanderley,MG - JUIZ DE FORA,2021-07-03,
13791,674867505,Mariana Xará Virgilio,PB - PATOS,2021-07-03,
13947,967996140,Pedro Pereira Ferreira,MG - PATOS DE MINAS,2021-07-03,
13915,16608731,Sergio Neves Oliveira,DF - BRASILIA,2021-07-03,
13880,521614253,Bruna Magalhães de,MG - POUSO ALEGRE,2021-07-03,
13985,248956381,Gabriel Torres Oliveira,BA - FEIRA DE SANTANA,2021-07-03,
14048,181445603,João Sena Terra,RJ - SAO GONÇALO,2021-07-03,
13980,578131291,Bruna Oliveira Ferreira,MT - CUIABA,2021-07-03,
14155,699953447,João Sena Bandoli,RJ - SAO GONÇALO,2021-07-03,
14144,979744809,Pedro Bandoli Oliveira,MA - SAO LUIS,2021-07-03,
14165,564685444,Jônatas Pereira Lima,PR - FOZ DO IGUAÇU,2021-07-03,
14132,630245453,Gabriel Oliveira Neves,BA - ALAGOINHAS,2021-07-03,
14083,956831293,Pedro Bandoli de,MA - SAO LUIS,2021-07-03,
14097,539053969,Éder Oliveira Magalhães,RJ - CABO FRIO,2021-07-03,
14118,734908647,Pedro Sena Terra,GO - VALPARAISO DE GOIAS,2021-07-03,
14081,862503161,Jônatas Virgilio Sena,PE - JABOATAO DOS GUARARAPES,2021-07-03,
14223,708562702,Bruna Wanderley Sena,MS - DOURADOS,2021-07-03,
14172,522922375,Eduardo Bandoli Neves,RJ - MACAE,2021-07-03,
14275,142543157,João Virgilio de,RJ - SANTA CRUZ,2021-07-03,
14277,37950166,Mariana Torres Sena,PE - GRAVATA,2021-07-03,
14308,971079694,Mariana Pereira Lima,PE - GRAVATA,2021-07-03,
14336,279676487,Mariana Oliveira Neves,PE - BUNKER RECIFE 1,2021-07-03,
14294,883668486,Gabriel Magalhães Wanderley,AL - MACEIO,2021-07-03,
14312,743604750,Bruna Terra Bandoli,MS - CAMPO GRANDE,2021-07-03,
14319,90770329,João Virgilio Torres,RJ - SANTA CRUZ,2021-07-03,
14437,705559907,Fabricio Terra Lima,ES - GUARAPARI,2021-07-03,
14449,945214945,Éder Neves Magalhães,RJ - CAMPO GRANDE,2021-07-03,
14412,209169231,Éder de Oliveira,RJ - CABO FRIO,2021-07-03,
14414,538592792,Mariana Magalhães Terra,PB - CAMPINA GRANDE,2021-07-03,
14514,630600160,Gabriel Bandoli Wanderley,AM - MANAUS,2021-07-03,
14522,871394225,João Oliveira Lima,RN - NATAL,2021-07-03,
14506,978704717,Mariana Neves Virgilio,PE - CARUARU,2021-07-03,
14488,502121225,Gabriel Virgilio Terra,AC - RIO BRANCO,2021-07-03,
14467,612728899,Eduardo Torres Virgilio,RJ - RIO DAS OSTRAS,2021-07-03,
14478,82683404,Gabriel Xará Oliveira,AP - MACAPA,2021-07-03,
14659,704312921,Eduardo Virgilio Terra,RJ - DUQUE DE CAXIAS,2021-07-03,
14608,81844634,Eduardo Magalhães Torres,RJ - ITAPERUNA,2021-07-03,
14660,789902370,Eduardo Torres Neves,RJ - RIO DAS OSTRAS,2021-07-03,
14641,384719349,Fabricio Lima Xará,GO - GOIANIA,2021-07-03,
14637,331925462,Jônatas Bandoli Wanderley,PE - VALE DO SAO FRANCISCO,2021-07-03,
14588,206386261,Pedro Virgilio Xará,GO - RIO VERDE,2021-07-03,
14657,742994994,Fabricio Torres Neves,GO - ITUMBIARA,2021-07-03,
14706,82868771,Gabriel Lima Bandoli,BA - BUNKER SALVADOR,2021-07-03,
14761,316392294,Pedro Pereira Terra,MG - PATOS DE MINAS,2021-07-03,
14762,597547409,Eduardo Magalhães de,RJ - ITAPERUNA,2021-07-03,
14747,517876196,Eduardo de Wanderley,RJ - RECREIO,2021-07-03,
14704,800625842,João Ferreira Terra,RJ - SANTA CRUZ,2021-07-03,
14807,706230805,Bruna Virgilio de,MG - POÇOS DE CALDAS,2021-07-03,
14813,997858546,Mariana Bandoli Torres,PB - JOAO PESSOA,2021-07-03,
14883,638077467,Mariana Magalhães Neves,PB - CAMPINA GRANDE,2021-07-03,
14908,904995366,Pedro Ferreira Sena,GO - RIO VERDE,2021-07-03,
14882,270698312,João Terra Magalhães,RJ - SAQUAREMA,2021-07-03,
14919,673337464,Gabriel Sena Torres,AL - MACEIO,2021-07-03,
14992,793627827,Bruna Xará Oliveira,MS - DOURADOS,2021-07-03,
15146,678812712,Éder Pereira Virgilio,RJ - CAMPOS,2021-07-03,
15136,303463456,João Magalhães Oliveira,RJ - SAO GONÇALO,2021-07-03,
15115,97923801,Bruna Torres Terra,PA - CASTANHAL,2021-07-03,
15139,612775859,Fabricio Oliveira Wanderley,GO - CATALAO,2021-07-03,
15118,927908160,Jônatas Bandoli Magalhães,PE - VALE DO SAO FRANCISCO,2021-07-03,
15124,171506381,João Bandoli Oliveira,RJ - SAQUAREMA,2021-07-03,
15165,898801096,Eduardo Magalhães de,RJ - ITAPERUNA,2021-07-03,
15070,670885508,Jônatas Torres Terra,PR - FOZ DO IGUAÇU,2021-07-03,
15260,963075353,Mariana Ferreira Xará,PA - MARABA,2021-07-03,
15254,989145897,Fabricio Terra Neves,ES - GUARAPARI,2021-07-03,
15265,411011968,Bruna de Lima,MT - CUIABA,2021-07-03,
15222,526388597,Jônatas Neves Torres,PR - CURITIBA,2021-07-03,
15308,408885453,João Lima Wanderley,RO - PORTO VELHO,2021-07-03,
15352,545643762,João Oliveira de,RN - NATAL,2021-07-03,
15329,641894994,Jônatas Bandoli Pereira,PE - VALE DO SAO FRANCISCO,2021-07-03,
15443,310019142,Gabriel Sena Magalhães,AL - MACEIO,2021-07-03,
15453,380793861,Jônatas Ferreira Oliveira,PE - JABOATAO DOS GUARARAPES,2021-07-03,
15386,294523293,Eduardo Neves Pereira,RJ - RESENDE,2021-07-03,
15452,264884227,Jônatas Ferreira Oliveira,PE - JABOATAO DOS GUARARAPES,2021-07-03,
15503,301134203,Jônatas Terra Ferreira,PE - VALE DO SAO FRANCISCO,2021-07-03,
15509,31565176,Éder Terra Ferreira,RJ - BANGU,2021-07-03,
15477,623309236,Bruna Sena Pereira,MG - POUSO ALEGRE,2021-07-03,
15558,806353934,Eduardo Magalhães Lima,RJ - ITAPERUNA,2021-07-03,
15481,477603427,Gabriel Wanderley Pereira,AP - MACAPA,2021-07-03,
15557,770933502,Eduardo Oliveira Torres,RJ - RECREIO,2021-07-03,
15500,61432298,Bruna Virgilio Wanderley,MG - POÇOS DE CALDAS,2021-07-03,
15527,679027252,Gabriel Lima Wanderley,BA - BUNKER SALVADOR,2021-07-03,
15600,331586424,Pedro de Oliveira,MG - BELO HORIZONTE,2021-07-03,
15576,852191971,Bruna Xará Sena,MS - DOURADOS,2021-07-03,
15568,353374002,Gabriel Sena de,AL - MACEIO,2021-07-03,
15743,778198757,Jônatas Pereira Torres,PR - FOZ DO IGUAÇU,2021-07-03,
15721,253390710,Mariana Ferreira Bandoli,PA - MARABA,2021-07-03,
15739,709187601,Gabriel Lima Ferreira,BA - BUNKER SALVADOR,2021-07-03,
15683,150260319,Pedro Magalhães Virgilio,GO - VALPARAISO DE GOIAS,2021-07-03,
15681,728852554,Sergio Xará de,CE - JUAZEIRO DO NORTE,2021-07-03,
15864,654368703,Sergio Magalhães Xará,CE - CASCAVEL,2021-07-03,
15850,763001662,João Oliveira Wanderley,RN - NATAL,2021-07-03,
15773,574442431,Éder de Wanderley,RJ - CABO FRIO,2021-07-03,
15799,38410286,Éder Bandoli Terra,RJ - BANGU,2021-07-03,
15779,901970255,Éder Ferreira Sena,PR - LONDRINA,2021-07-03,
15858,575182519,Mariana Sena Ferreira,PB - CAMPINA GRANDE,2021-07-03,
15952,503686225,Mariana Pereira Magalhães,PE - GRAVATA,2021-07-03,
15872,923122288,Mariana Virgilio Sena,PA - MARABA,2021-07-03,
15885,885159534,Sergio Oliveira Pereira,CE - SOBRAL,2021-07-03,
15938,285779034,Fabricio Neves de,GO - GOIANIA,2021-07-03,
15874,156231244,Mariana Oliveira Ferreira,PE - BUNKER RECIFE 1,2021-07-03,
16036,139486656,Éder Pereira Oliveira,RJ - CAMPOS,2021-07-03,
16063,933730442,Éder Terra Lima,RJ - BANGU,2021-07-03,
16047,925667148,Mariana Bandoli Virgilio,PB - JOAO PESSOA,2021-07-03,
15979,528738965,Pedro Bandoli Wanderley,MA - SAO LUIS,2021-07-03,
16059,161117453,Mariana Virgilio Lima,PA - MARABA,2021-07-03,
16162,885283279,Mariana Lima Virgilio,PE - CARUARU,2021-07-03,
16155,611472204,Bruna Wanderley Virgilio,MS - DOURADOS,2021-07-03,
16138,715501093,Gabriel Neves Ferreira,BA - BUNKER SALVADOR,2021-07-03,
16174,196262067,Eduardo Wanderley Bandoli,RJ - NITEROI,2021-07-03,
16215,982259988,João Virgilio Lima,RJ - SANTA CRUZ,2021-07-03,
16237,840607270,Fabricio Torres Virgilio,GO - ITUMBIARA,2021-07-03,
16253,894962987,Bruna Sena Oliveira,MG - POUSO ALEGRE,2021-07-03,
16227,278732766,Mariana Torres Pereira,PE - GRAVATA,2021-07-03,
